CORBA POTÈNCIA fontajau febrer-juliol 2023
07/06/2023 08:00 15 kW (estiu=True)
07/06/2023 09:00 17 kW (estiu=True)
07/06/2023 10:00 22 kW (estiu=True)
07/06/2023 11:00 21 kW (estiu=True)
07/06/2023 12:00 20 kW (estiu=True)
07/06/2023 13:00 30 kW (estiu=True)
07/06/2023 14:00 26 kW (estiu=True)
07/06/2023 15:00 19 kW (estiu=True)
07/06/2023 16:00 17 kW (estiu=True)
07/06/2023 17:00 17 kW (estiu=True)
07/06/2023 18:00 29 kW (estiu=True)
07/06/2023 19:00 41 kW (estiu=True)
07/06/2023 20:00 43 kW (estiu=True)
07/06/2023 21:00 50 kW (estiu=True)
07/06/2023 22:00 59 kW (estiu=True)
07/06/2023 23:00 47 kW (estiu=True)
08/06/2023 00:00 34 kW (estiu=True)
08/06/2023 01:00 19 kW (estiu=True)
08/06/2023 02:00 18 kW (estiu=True)
08/06/2023 03:00 18 kW (estiu=True)
08/06/2023 04:00 19 kW (estiu=True)
08/06/2023 05:00 18 kW (estiu=True)
08/06/2023 06:00 18 kW (estiu=True)
08/06/2023 07:00 8 kW (estiu=True)
08/06/2023 08:00 14 kW (estiu=True)
08/06/2023 09:00 18 kW (estiu=True)
08/06/2023 10:00 19 kW (estiu=True)
08/06/2023 11:00 29 kW (estiu=True)
08/06/2023 12:00 29 kW (estiu=True)
08/06/2023 13:00 18 kW (estiu=True)
08/06/2023 14:00 18 kW (estiu=True)
08/06/2023 15:00 19 kW (estiu=True)
08/06/2023 16:00 17 kW (estiu=True)
08/06/2023 17:00 15 kW (estiu=True)
08/06/2023 18:00 28 kW (estiu=True)
08/06/2023 19:00 40 kW (estiu=True)
08/06/2023 20:00 38 kW (estiu=True)
08/06/2023 21:00 39 kW (estiu=True)
08/06/2023 22:00 41 kW (estiu=True)
08/06/2023 23:00 37 kW (estiu=True)
09/06/2023 00:00 20 kW (estiu=True)
09/06/2023 01:00 18 kW (estiu=True)
09/06/2023 02:00 17 kW (estiu=True)
09/06/2023 03:00 17 kW (estiu=True)
09/06/2023 04:00 18 kW (estiu=True)
09/06/2023 05:00 18 kW (estiu=True)
09/06/2023 06:00 17 kW (estiu=True)
09/06/2023 07:00 7 kW (estiu=True)
09/06/2023 08:00 19 kW (estiu=True)
09/06/2023 09:00 19 kW (estiu=True)
09/06/2023 10:00 17 kW (estiu=True)
09/06/2023 11:00 18 kW (estiu=True)
09/06/2023 12:00 17 kW (estiu=True)
09/06/2023 13:00 17 kW (estiu=True)
09/06/2023 14:00 16 kW (estiu=True)
09/06/2023 15:00 19 kW (estiu=True)
09/06/2023 16:00 14 kW (estiu=True)
09/06/2023 17:00 13 kW (estiu=True)
09/06/2023 18:00 17 kW (estiu=True)
09/06/2023 19:00 18 kW (estiu=True)
09/06/2023 20:00 27 kW (estiu=True)
09/06/2023 21:00 29 kW (estiu=True)
09/06/2023 22:00 29 kW (estiu=True)
09/06/2023 23:00 34 kW (estiu=True)
10/06/2023 00:00 32 kW (estiu=True)
10/06/2023 01:00 17 kW (estiu=True)
10/06/2023 02:00 18 kW (estiu=True)
10/06/2023 03:00 17 kW (estiu=True)
10/06/2023 04:00 18 kW (estiu=True)
10/06/2023 05:00 17 kW (estiu=True)
10/06/2023 06:00 17 kW (estiu=True)
10/06/2023 07:00 7 kW (estiu=True)
10/06/2023 08:00 39 kW (estiu=True)
10/06/2023 09:00 11 kW (estiu=True)
10/06/2023 10:00 13 kW (estiu=True)
10/06/2023 11:00 14 kW (estiu=True)
10/06/2023 12:00 12 kW (estiu=True)
10/06/2023 13:00 10 kW (estiu=True)
10/06/2023 14:00 9 kW (estiu=True)
10/06/2023 15:00 8 kW (estiu=True)
10/06/2023 16:00 8 kW (estiu=True)
10/06/2023 17:00 8 kW (estiu=True)
10/06/2023 18:00 7 kW (estiu=True)
10/06/2023 19:00 8 kW (estiu=True)
10/06/2023 20:00 7 kW (estiu=True)
10/06/2023 21:00 8 kW (estiu=True)
10/06/2023 22:00 11 kW (estiu=True)
10/06/2023 23:00 17 kW (estiu=True)
11/06/2023 00:00 18 kW (estiu=True)
11/06/2023 01:00 17 kW (estiu=True)
11/06/2023 02:00 17 kW (estiu=True)
11/06/2023 03:00 18 kW (estiu=True)
11/06/2023 04:00 18 kW (estiu=True)
11/06/2023 05:00 18 kW (estiu=True)
11/06/2023 06:00 17 kW (estiu=True)
11/06/2023 07:00 7 kW (estiu=True)
11/06/2023 08:00 8 kW (estiu=True)
11/06/2023 09:00 8 kW (estiu=True)
11/06/2023 10:00 7 kW (estiu=True)
11/06/2023 11:00 8 kW (estiu=True)
11/06/2023 12:00 8 kW (estiu=True)
11/06/2023 13:00 8 kW (estiu=True)
11/06/2023 14:00 8 kW (estiu=True)
11/06/2023 15:00 7 kW (estiu=True)
11/06/2023 16:00 7 kW (estiu=True)
11/06/2023 17:00 8 kW (estiu=True)
11/06/2023 18:00 7 kW (estiu=True)
11/06/2023 19:00 7 kW (estiu=True)
11/06/2023 20:00 7 kW (estiu=True)
11/06/2023 21:00 7 kW (estiu=True)
11/06/2023 22:00 11 kW (estiu=True)
11/06/2023 23:00 18 kW (estiu=True)
12/06/2023 00:00 18 kW (estiu=True)
12/06/2023 01:00 17 kW (estiu=True)
12/06/2023 02:00 17 kW (estiu=True)
12/06/2023 03:00 17 kW (estiu=True)
12/06/2023 04:00 17 kW (estiu=True)
12/06/2023 05:00 17 kW (estiu=True)
12/06/2023 06:00 17 kW (estiu=True)
12/06/2023 07:00 7 kW (estiu=True)
12/06/2023 08:00 15 kW (estiu=True)
12/06/2023 09:00 19 kW (estiu=True)
12/06/2023 10:00 19 kW (estiu=True)
12/06/2023 11:00 19 kW (estiu=True)
12/06/2023 12:00 18 kW (estiu=True)
12/06/2023 13:00 25 kW (estiu=True)
12/06/2023 14:00 33 kW (estiu=True)
12/06/2023 15:00 26 kW (estiu=True)
12/06/2023 16:00 18 kW (estiu=True)
12/06/2023 17:00 17 kW (estiu=True)
12/06/2023 18:00 27 kW (estiu=True)
12/06/2023 19:00 42 kW (estiu=True)
12/06/2023 20:00 41 kW (estiu=True)
12/06/2023 21:00 28 kW (estiu=True)
12/06/2023 22:00 24 kW (estiu=True)
12/06/2023 23:00 27 kW (estiu=True)
13/06/2023 00:00 18 kW (estiu=True)
13/06/2023 01:00 18 kW (estiu=True)
13/06/2023 02:00 18 kW (estiu=True)
13/06/2023 03:00 18 kW (estiu=True)
13/06/2023 04:00 18 kW (estiu=True)
13/06/2023 05:00 18 kW (estiu=True)
13/06/2023 06:00 18 kW (estiu=True)
13/06/2023 07:00 7 kW (estiu=True)
13/06/2023 08:00 15 kW (estiu=True)
13/06/2023 09:00 21 kW (estiu=True)
13/06/2023 10:00 30 kW (estiu=True)
13/06/2023 11:00 30 kW (estiu=True)
13/06/2023 12:00 27 kW (estiu=True)
13/06/2023 13:00 35 kW (estiu=True)
13/06/2023 14:00 35 kW (estiu=True)
13/06/2023 15:00 22 kW (estiu=True)
13/06/2023 16:00 18 kW (estiu=True)
13/06/2023 17:00 19 kW (estiu=True)
13/06/2023 18:00 34 kW (estiu=True)
13/06/2023 19:00 41 kW (estiu=True)
13/06/2023 20:00 43 kW (estiu=True)
13/06/2023 21:00 41 kW (estiu=True)
13/06/2023 22:00 41 kW (estiu=True)
13/06/2023 23:00 43 kW (estiu=True)
14/06/2023 00:00 35 kW (estiu=True)
14/06/2023 01:00 18 kW (estiu=True)
14/06/2023 02:00 18 kW (estiu=True)
14/06/2023 03:00 18 kW (estiu=True)
14/06/2023 04:00 18 kW (estiu=True)
14/06/2023 05:00 18 kW (estiu=True)
14/06/2023 06:00 17 kW (estiu=True)
14/06/2023 07:00 7 kW (estiu=True)
14/06/2023 08:00 16 kW (estiu=True)
14/06/2023 09:00 22 kW (estiu=True)
14/06/2023 10:00 25 kW (estiu=True)
14/06/2023 11:00 23 kW (estiu=True)
14/06/2023 12:00 25 kW (estiu=True)
14/06/2023 13:00 32 kW (estiu=True)
14/06/2023 14:00 31 kW (estiu=True)
14/06/2023 15:00 21 kW (estiu=True)
14/06/2023 16:00 18 kW (estiu=True)
14/06/2023 17:00 16 kW (estiu=True)
14/06/2023 18:00 22 kW (estiu=True)
14/06/2023 19:00 42 kW (estiu=True)
14/06/2023 20:00 40 kW (estiu=True)
14/06/2023 21:00 41 kW (estiu=True)
14/06/2023 22:00 42 kW (estiu=True)
14/06/2023 23:00 43 kW (estiu=True)
15/06/2023 00:00 32 kW (estiu=True)
15/06/2023 01:00 19 kW (estiu=True)
15/06/2023 02:00 18 kW (estiu=True)
15/06/2023 03:00 18 kW (estiu=True)
15/06/2023 04:00 19 kW (estiu=True)
15/06/2023 05:00 18 kW (estiu=True)
15/06/2023 06:00 18 kW (estiu=True)
15/06/2023 07:00 7 kW (estiu=True)
15/06/2023 08:00 17 kW (estiu=True)
15/06/2023 09:00 20 kW (estiu=True)
15/06/2023 10:00 24 kW (estiu=True)
15/06/2023 11:00 23 kW (estiu=True)
15/06/2023 12:00 21 kW (estiu=True)
15/06/2023 13:00 22 kW (estiu=True)
15/06/2023 14:00 30 kW (estiu=True)
15/06/2023 15:00 20 kW (estiu=True)
15/06/2023 16:00 20 kW (estiu=True)
15/06/2023 17:00 19 kW (estiu=True)
15/06/2023 18:00 34 kW (estiu=True)
15/06/2023 19:00 41 kW (estiu=True)
15/06/2023 20:00 41 kW (estiu=True)
15/06/2023 21:00 34 kW (estiu=True)
15/06/2023 22:00 23 kW (estiu=True)
15/06/2023 23:00 28 kW (estiu=True)
16/06/2023 00:00 29 kW (estiu=True)
16/06/2023 01:00 18 kW (estiu=True)
16/06/2023 02:00 18 kW (estiu=True)
16/06/2023 03:00 17 kW (estiu=True)
16/06/2023 04:00 18 kW (estiu=True)
16/06/2023 05:00 18 kW (estiu=True)
16/06/2023 06:00 18 kW (estiu=True)
16/06/2023 07:00 7 kW (estiu=True)
16/06/2023 08:00 16 kW (estiu=True)
16/06/2023 09:00 21 kW (estiu=True)
16/06/2023 10:00 22 kW (estiu=True)
16/06/2023 11:00 22 kW (estiu=True)
16/06/2023 12:00 22 kW (estiu=True)
16/06/2023 13:00 23 kW (estiu=True)
16/06/2023 14:00 23 kW (estiu=True)
16/06/2023 15:00 21 kW (estiu=True)
16/06/2023 16:00 18 kW (estiu=True)
16/06/2023 17:00 15 kW (estiu=True)
16/06/2023 18:00 27 kW (estiu=True)
16/06/2023 19:00 38 kW (estiu=True)
16/06/2023 20:00 39 kW (estiu=True)
16/06/2023 21:00 39 kW (estiu=True)
16/06/2023 22:00 37 kW (estiu=True)
16/06/2023 23:00 39 kW (estiu=True)
17/06/2023 00:00 29 kW (estiu=True)
17/06/2023 01:00 17 kW (estiu=True)
17/06/2023 02:00 18 kW (estiu=True)
17/06/2023 03:00 18 kW (estiu=True)
17/06/2023 04:00 18 kW (estiu=True)
17/06/2023 05:00 18 kW (estiu=True)
17/06/2023 06:00 17 kW (estiu=True)
17/06/2023 07:00 8 kW (estiu=True)
17/06/2023 08:00 9 kW (estiu=True)
17/06/2023 09:00 9 kW (estiu=True)
17/06/2023 10:00 10 kW (estiu=True)
17/06/2023 11:00 9 kW (estiu=True)
17/06/2023 12:00 10 kW (estiu=True)
17/06/2023 13:00 8 kW (estiu=True)
17/06/2023 14:00 8 kW (estiu=True)
17/06/2023 15:00 8 kW (estiu=True)
17/06/2023 16:00 7 kW (estiu=True)
17/06/2023 17:00 7 kW (estiu=True)
17/06/2023 18:00 6 kW (estiu=True)
17/06/2023 19:00 7 kW (estiu=True)
17/06/2023 20:00 7 kW (estiu=True)
17/06/2023 21:00 6 kW (estiu=True)
17/06/2023 22:00 10 kW (estiu=True)
17/06/2023 23:00 19 kW (estiu=True)
18/06/2023 00:00 18 kW (estiu=True)
18/06/2023 01:00 18 kW (estiu=True)
18/06/2023 02:00 17 kW (estiu=True)
18/06/2023 03:00 18 kW (estiu=True)
18/06/2023 04:00 17 kW (estiu=True)
18/06/2023 05:00 17 kW (estiu=True)
18/06/2023 06:00 18 kW (estiu=True)
18/06/2023 07:00 7 kW (estiu=True)
18/06/2023 08:00 22 kW (estiu=True)
18/06/2023 09:00 9 kW (estiu=True)
18/06/2023 10:00 9 kW (estiu=True)
18/06/2023 11:00 10 kW (estiu=True)
18/06/2023 12:00 9 kW (estiu=True)
18/06/2023 13:00 8 kW (estiu=True)
18/06/2023 14:00 8 kW (estiu=True)
18/06/2023 15:00 7 kW (estiu=True)
18/06/2023 16:00 8 kW (estiu=True)
18/06/2023 17:00 7 kW (estiu=True)
18/06/2023 18:00 7 kW (estiu=True)
18/06/2023 19:00 7 kW (estiu=True)
18/06/2023 20:00 6 kW (estiu=True)
18/06/2023 21:00 7 kW (estiu=True)
18/06/2023 22:00 9 kW (estiu=True)
18/06/2023 23:00 17 kW (estiu=True)
19/06/2023 00:00 19 kW (estiu=True)
19/06/2023 01:00 19 kW (estiu=True)
19/06/2023 02:00 18 kW (estiu=True)
19/06/2023 03:00 19 kW (estiu=True)
19/06/2023 04:00 18 kW (estiu=True)
19/06/2023 05:00 18 kW (estiu=True)
19/06/2023 06:00 18 kW (estiu=True)
19/06/2023 07:00 7 kW (estiu=True)
19/06/2023 08:00 16 kW (estiu=True)
19/06/2023 09:00 23 kW (estiu=True)
19/06/2023 10:00 21 kW (estiu=True)
19/06/2023 11:00 22 kW (estiu=True)
19/06/2023 12:00 33 kW (estiu=True)
19/06/2023 13:00 24 kW (estiu=True)
19/06/2023 14:00 22 kW (estiu=True)
19/06/2023 15:00 22 kW (estiu=True)
19/06/2023 16:00 17 kW (estiu=True)
19/06/2023 17:00 17 kW (estiu=True)
19/06/2023 18:00 25 kW (estiu=True)
19/06/2023 19:00 31 kW (estiu=True)
19/06/2023 20:00 43 kW (estiu=True)
19/06/2023 21:00 34 kW (estiu=True)
19/06/2023 22:00 28 kW (estiu=True)
19/06/2023 23:00 35 kW (estiu=True)
20/06/2023 00:00 23 kW (estiu=True)
20/06/2023 01:00 17 kW (estiu=True)
20/06/2023 02:00 18 kW (estiu=True)
20/06/2023 03:00 17 kW (estiu=True)
20/06/2023 04:00 17 kW (estiu=True)
20/06/2023 05:00 18 kW (estiu=True)
20/06/2023 06:00 18 kW (estiu=True)
20/06/2023 07:00 7 kW (estiu=True)
20/06/2023 08:00 16 kW (estiu=True)
20/06/2023 09:00 22 kW (estiu=True)
20/06/2023 10:00 22 kW (estiu=True)
20/06/2023 11:00 22 kW (estiu=True)
20/06/2023 12:00 35 kW (estiu=True)
20/06/2023 13:00 35 kW (estiu=True)
20/06/2023 14:00 36 kW (estiu=True)
20/06/2023 15:00 30 kW (estiu=True)
20/06/2023 16:00 45 kW (estiu=True)
20/06/2023 17:00 50 kW (estiu=True)
20/06/2023 18:00 41 kW (estiu=True)
20/06/2023 19:00 29 kW (estiu=True)
20/06/2023 20:00 25 kW (estiu=True)
20/06/2023 21:00 22 kW (estiu=True)
20/06/2023 22:00 23 kW (estiu=True)
20/06/2023 23:00 30 kW (estiu=True)
21/06/2023 00:00 20 kW (estiu=True)
21/06/2023 01:00 18 kW (estiu=True)
21/06/2023 02:00 18 kW (estiu=True)
21/06/2023 03:00 17 kW (estiu=True)
21/06/2023 04:00 17 kW (estiu=True)
21/06/2023 05:00 18 kW (estiu=True)
21/06/2023 06:00 17 kW (estiu=True)
21/06/2023 07:00 6 kW (estiu=True)
21/06/2023 08:00 15 kW (estiu=True)
21/06/2023 09:00 30 kW (estiu=True)
21/06/2023 10:00 38 kW (estiu=True)
21/06/2023 11:00 39 kW (estiu=True)
21/06/2023 12:00 39 kW (estiu=True)
21/06/2023 13:00 38 kW (estiu=True)
21/06/2023 14:00 39 kW (estiu=True)
21/06/2023 15:00 25 kW (estiu=True)
21/06/2023 16:00 41 kW (estiu=True)
21/06/2023 17:00 50 kW (estiu=True)
21/06/2023 18:00 53 kW (estiu=True)
21/06/2023 19:00 30 kW (estiu=True)
21/06/2023 20:00 26 kW (estiu=True)
21/06/2023 21:00 26 kW (estiu=True)
21/06/2023 22:00 27 kW (estiu=True)
21/06/2023 23:00 31 kW (estiu=True)
22/06/2023 00:00 20 kW (estiu=True)
22/06/2023 01:00 17 kW (estiu=True)
22/06/2023 02:00 17 kW (estiu=True)
22/06/2023 03:00 18 kW (estiu=True)
22/06/2023 04:00 17 kW (estiu=True)
22/06/2023 05:00 18 kW (estiu=True)
22/06/2023 06:00 18 kW (estiu=True)
22/06/2023 07:00 7 kW (estiu=True)
22/06/2023 08:00 14 kW (estiu=True)
22/06/2023 09:00 30 kW (estiu=True)
22/06/2023 10:00 36 kW (estiu=True)
22/06/2023 11:00 37 kW (estiu=True)
22/06/2023 12:00 43 kW (estiu=True)
22/06/2023 13:00 41 kW (estiu=True)
22/06/2023 14:00 36 kW (estiu=True)
22/06/2023 15:00 28 kW (estiu=True)
22/06/2023 16:00 37 kW (estiu=True)
22/06/2023 17:00 33 kW (estiu=True)
22/06/2023 18:00 22 kW (estiu=True)
22/06/2023 19:00 28 kW (estiu=True)
22/06/2023 20:00 25 kW (estiu=True)
22/06/2023 21:00 25 kW (estiu=True)
22/06/2023 22:00 23 kW (estiu=True)
22/06/2023 23:00 43 kW (estiu=True)
23/06/2023 00:00 22 kW (estiu=True)
23/06/2023 01:00 21 kW (estiu=True)
23/06/2023 02:00 20 kW (estiu=True)
23/06/2023 03:00 21 kW (estiu=True)
23/06/2023 04:00 21 kW (estiu=True)
23/06/2023 05:00 21 kW (estiu=True)
23/06/2023 06:00 20 kW (estiu=True)
23/06/2023 07:00 11 kW (estiu=True)
23/06/2023 08:00 18 kW (estiu=True)
23/06/2023 09:00 38 kW (estiu=True)
23/06/2023 10:00 30 kW (estiu=True)
23/06/2023 11:00 31 kW (estiu=True)
23/06/2023 12:00 35 kW (estiu=True)
23/06/2023 13:00 32 kW (estiu=True)
23/06/2023 14:00 25 kW (estiu=True)
23/06/2023 15:00 30 kW (estiu=True)
23/06/2023 16:00 32 kW (estiu=True)
23/06/2023 17:00 32 kW (estiu=True)
23/06/2023 18:00 35 kW (estiu=True)
23/06/2023 19:00 32 kW (estiu=True)
23/06/2023 20:00 20 kW (estiu=True)
23/06/2023 21:00 19 kW (estiu=True)
23/06/2023 22:00 22 kW (estiu=True)
23/06/2023 23:00 32 kW (estiu=True)
24/06/2023 00:00 29 kW (estiu=True)
24/06/2023 01:00 29 kW (estiu=True)
24/06/2023 02:00 30 kW (estiu=True)
24/06/2023 03:00 32 kW (estiu=True)
24/06/2023 04:00 27 kW (estiu=True)
24/06/2023 05:00 24 kW (estiu=True)
24/06/2023 06:00 22 kW (estiu=True)
24/06/2023 07:00 10 kW (estiu=True)
24/06/2023 08:00 9 kW (estiu=True)
24/06/2023 09:00 8 kW (estiu=True)
24/06/2023 10:00 10 kW (estiu=True)
24/06/2023 11:00 9 kW (estiu=True)
24/06/2023 12:00 10 kW (estiu=True)
24/06/2023 13:00 9 kW (estiu=True)
24/06/2023 14:00 9 kW (estiu=True)
24/06/2023 15:00 8 kW (estiu=True)
24/06/2023 16:00 9 kW (estiu=True)
24/06/2023 17:00 8 kW (estiu=True)
24/06/2023 18:00 8 kW (estiu=True)
24/06/2023 19:00 7 kW (estiu=True)
24/06/2023 20:00 8 kW (estiu=True)
24/06/2023 21:00 6 kW (estiu=True)
24/06/2023 22:00 10 kW (estiu=True)
24/06/2023 23:00 18 kW (estiu=True)
25/06/2023 00:00 19 kW (estiu=True)
25/06/2023 01:00 17 kW (estiu=True)
25/06/2023 02:00 18 kW (estiu=True)
25/06/2023 03:00 19 kW (estiu=True)
25/06/2023 04:00 18 kW (estiu=True)
25/06/2023 05:00 18 kW (estiu=True)
25/06/2023 06:00 19 kW (estiu=True)
25/06/2023 07:00 7 kW (estiu=True)
25/06/2023 08:00 11 kW (estiu=True)
25/06/2023 09:00 12 kW (estiu=True)
25/06/2023 10:00 13 kW (estiu=True)
25/06/2023 11:00 11 kW (estiu=True)
25/06/2023 12:00 12 kW (estiu=True)
25/06/2023 13:00 11 kW (estiu=True)
25/06/2023 14:00 11 kW (estiu=True)
25/06/2023 15:00 8 kW (estiu=True)
25/06/2023 16:00 7 kW (estiu=True)
25/06/2023 17:00 7 kW (estiu=True)
25/06/2023 18:00 7 kW (estiu=True)
25/06/2023 19:00 7 kW (estiu=True)
25/06/2023 20:00 8 kW (estiu=True)
25/06/2023 21:00 7 kW (estiu=True)
25/06/2023 22:00 10 kW (estiu=True)
25/06/2023 23:00 19 kW (estiu=True)
26/06/2023 00:00 19 kW (estiu=True)
26/06/2023 01:00 18 kW (estiu=True)
26/06/2023 02:00 18 kW (estiu=True)
26/06/2023 03:00 18 kW (estiu=True)
26/06/2023 04:00 18 kW (estiu=True)
26/06/2023 05:00 18 kW (estiu=True)
26/06/2023 06:00 18 kW (estiu=True)
26/06/2023 07:00 7 kW (estiu=True)
26/06/2023 08:00 16 kW (estiu=True)
26/06/2023 09:00 29 kW (estiu=True)
26/06/2023 10:00 42 kW (estiu=True)
26/06/2023 11:00 39 kW (estiu=True)
26/06/2023 12:00 37 kW (estiu=True)
26/06/2023 13:00 39 kW (estiu=True)
26/06/2023 14:00 41 kW (estiu=True)
26/06/2023 15:00 41 kW (estiu=True)
26/06/2023 16:00 35 kW (estiu=True)
26/06/2023 17:00 34 kW (estiu=True)
26/06/2023 18:00 32 kW (estiu=True)
26/06/2023 19:00 17 kW (estiu=True)
26/06/2023 20:00 19 kW (estiu=True)
26/06/2023 21:00 20 kW (estiu=True)
26/06/2023 22:00 17 kW (estiu=True)
26/06/2023 23:00 25 kW (estiu=True)
27/06/2023 00:00 18 kW (estiu=True)
27/06/2023 01:00 18 kW (estiu=True)
27/06/2023 02:00 18 kW (estiu=True)
27/06/2023 03:00 17 kW (estiu=True)
27/06/2023 04:00 18 kW (estiu=True)
27/06/2023 05:00 17 kW (estiu=True)
27/06/2023 06:00 17 kW (estiu=True)
27/06/2023 07:00 8 kW (estiu=True)
27/06/2023 08:00 15 kW (estiu=True)
27/06/2023 09:00 38 kW (estiu=True)
27/06/2023 10:00 38 kW (estiu=True)
27/06/2023 11:00 37 kW (estiu=True)
27/06/2023 12:00 38 kW (estiu=True)
27/06/2023 13:00 37 kW (estiu=True)
27/06/2023 14:00 39 kW (estiu=True)
27/06/2023 15:00 38 kW (estiu=True)
27/06/2023 16:00 35 kW (estiu=True)
27/06/2023 17:00 39 kW (estiu=True)
27/06/2023 18:00 29 kW (estiu=True)
27/06/2023 19:00 15 kW (estiu=True)
27/06/2023 20:00 15 kW (estiu=True)
27/06/2023 21:00 13 kW (estiu=True)
27/06/2023 22:00 15 kW (estiu=True)
27/06/2023 23:00 22 kW (estiu=True)
28/06/2023 00:00 18 kW (estiu=True)
28/06/2023 01:00 17 kW (estiu=True)
28/06/2023 02:00 18 kW (estiu=True)
28/06/2023 03:00 17 kW (estiu=True)
28/06/2023 04:00 17 kW (estiu=True)
28/06/2023 05:00 18 kW (estiu=True)
28/06/2023 06:00 17 kW (estiu=True)
28/06/2023 07:00 7 kW (estiu=True)
28/06/2023 08:00 15 kW (estiu=True)
28/06/2023 09:00 25 kW (estiu=True)
28/06/2023 10:00 36 kW (estiu=True)
28/06/2023 11:00 36 kW (estiu=True)
28/06/2023 12:00 38 kW (estiu=True)
28/06/2023 13:00 38 kW (estiu=True)
28/06/2023 14:00 39 kW (estiu=True)
28/06/2023 15:00 25 kW (estiu=True)
28/06/2023 16:00 23 kW (estiu=True)
28/06/2023 17:00 37 kW (estiu=True)
28/06/2023 18:00 34 kW (estiu=True)
28/06/2023 19:00 28 kW (estiu=True)
28/06/2023 20:00 19 kW (estiu=True)
28/06/2023 21:00 19 kW (estiu=True)
28/06/2023 22:00 20 kW (estiu=True)
28/06/2023 23:00 52 kW (estiu=True)
29/06/2023 00:00 18 kW (estiu=True)
29/06/2023 01:00 18 kW (estiu=True)
29/06/2023 02:00 17 kW (estiu=True)
29/06/2023 03:00 17 kW (estiu=True)
29/06/2023 04:00 17 kW (estiu=True)
29/06/2023 05:00 17 kW (estiu=True)
29/06/2023 06:00 17 kW (estiu=True)
29/06/2023 07:00 7 kW (estiu=True)
29/06/2023 08:00 14 kW (estiu=True)
29/06/2023 09:00 31 kW (estiu=True)
29/06/2023 10:00 40 kW (estiu=True)
29/06/2023 11:00 40 kW (estiu=True)
29/06/2023 12:00 38 kW (estiu=True)
29/06/2023 13:00 37 kW (estiu=True)
29/06/2023 14:00 36 kW (estiu=True)
29/06/2023 15:00 32 kW (estiu=True)
29/06/2023 16:00 32 kW (estiu=True)
29/06/2023 17:00 31 kW (estiu=True)
29/06/2023 18:00 19 kW (estiu=True)
29/06/2023 19:00 18 kW (estiu=True)
29/06/2023 20:00 15 kW (estiu=True)
29/06/2023 21:00 15 kW (estiu=True)
29/06/2023 22:00 16 kW (estiu=True)
29/06/2023 23:00 24 kW (estiu=True)
30/06/2023 00:00 21 kW (estiu=True)
30/06/2023 01:00 16 kW (estiu=True)
30/06/2023 02:00 17 kW (estiu=True)
30/06/2023 03:00 17 kW (estiu=True)
30/06/2023 04:00 17 kW (estiu=True)
30/06/2023 05:00 17 kW (estiu=True)
30/06/2023 06:00 17 kW (estiu=True)
30/06/2023 07:00 8 kW (estiu=True)
30/06/2023 08:00 19 kW (estiu=True)
30/06/2023 09:00 32 kW (estiu=True)
30/06/2023 10:00 35 kW (estiu=True)
30/06/2023 11:00 33 kW (estiu=True)
30/06/2023 12:00 27 kW (estiu=True)
30/06/2023 13:00 31 kW (estiu=True)
30/06/2023 14:00 41 kW (estiu=True)
30/06/2023 15:00 42 kW (estiu=True)
30/06/2023 16:00 38 kW (estiu=True)
30/06/2023 17:00 35 kW (estiu=True)
30/06/2023 18:00 23 kW (estiu=True)
30/06/2023 19:00 19 kW (estiu=True)
30/06/2023 20:00 16 kW (estiu=True)
30/06/2023 21:00 13 kW (estiu=True)
30/06/2023 22:00 15 kW (estiu=True)
30/06/2023 23:00 26 kW (estiu=True)
01/07/2023 00:00 21 kW (estiu=True)
